segment_type,segment_value,item_name,expenditure_value,is_income_metric,is_consumption_metric
Income Quintile,Total,Prepared sauces for pasta and salad,9.9,False,False
Income Quintile,1,Preserved fish,17.7,False,False
Income Quintile,2,Preserved fish,17.4,False,False
Income Quintile,3,Preserved fish,18.1,False,False
Income Quintile,4,Preserved fish,21.7,False,False
Income Quintile,5,Preserved fish,20.9,False,False
Income Quintile,Total,Preserved fish,19.2,False,False
Income Quintile,1,Primary schools,110.8,False,False
Income Quintile,2,Primary schools,60.6,False,False
Income Quintile,3,Primary schools,42.7,False,False
Income Quintile,4,Primary schools,44.9,False,False
Income Quintile,5,Primary schools,20.2,False,False
Income Quintile,Total,Primary schools,55.9,False,False
Income Quintile,5,Printer ink,2.5,False,False
Income Quintile,Total,Printer ink,1.1,False,False
Income Quintile,5,Private aesthetic surgery and treatments ,13.6,False,False
Income Quintile,Total,Private aesthetic surgery and treatments ,14.0,False,False
Income Quintile,1,Private kindergarten or day care as of age 3,9.0,False,False
Income Quintile,Total,Private kindergarten or day care as of age 3,2.7,False,False
Income Quintile,2,"Private nurse, ambulance, and emergency room",3.5,False,False
Income Quintile,Total,"Private nurse, ambulance, and emergency room",3.7,False,False
Income Quintile,2,Processed cheese,2.1,False,False
Income Quintile,4,Processed cheese,3.9,False,False
Income Quintile,5,Processed cheese,3.5,False,False
Income Quintile,Total,Processed cheese,2.6,False,False
Income Quintile,1,Processed fish,4.5,False,False
Income Quintile,2,Processed fish,6.1,False,False
Income Quintile,3,Processed fish,6.8,False,False
Income Quintile,4,Processed fish,7.5,False,False
Income Quintile,5,Processed fish,7.8,False,False
Income Quintile,Total,Processed fish,6.5,False,False
Income Quintile,2,Psychological or psychiatric treatment,11.4,False,False
Income Quintile,3,Psychological or psychiatric treatment,37.5,False,False
Income Quintile,4,Psychological or psychiatric treatment,74.0,False,False
Income Quintile,5,Psychological or psychiatric treatment,109.8,False,False
Income Quintile,Total,Psychological or psychiatric treatment,49.3,False,False
Income Quintile,1,Public transport,78.9,False,False
Income Quintile,2,Public transport,63.7,False,False
Income Quintile,3,Public transport,43.5,False,False
Income Quintile,4,Public transport,57.6,False,False
Income Quintile,5,Public transport,61.7,False,False
Income Quintile,Total,Public transport,61.1,False,False
Income Quintile,1,"Pudding mix, gelatin",3.0,False,False
Income Quintile,2,"Pudding mix, gelatin",2.4,False,False
Income Quintile,3,"Pudding mix, gelatin",2.1,False,False
Income Quintile,4,"Pudding mix, gelatin",2.2,False,False
Income Quintile,5,"Pudding mix, gelatin",2.6,False,False
Income Quintile,Total,"Pudding mix, gelatin",2.5,False,False
Income Quintile,1,Pumpkin  ,1.8,False,False
Income Quintile,2,Pumpkin  ,2.6,False,False
Income Quintile,3,Pumpkin  ,2.8,False,False
Income Quintile,4,Pumpkin  ,3.0,False,False
Income Quintile,5,Pumpkin  ,3.8,False,False
Income Quintile,Total,Pumpkin  ,2.8,False,False
Income Quintile,1,"Quilts, blankets, pillows, and cushions",5.9,False,False
Income Quintile,2,"Quilts, blankets, pillows, and cushions",4.3,False,False
Income Quintile,3,"Quilts, blankets, pillows, and cushions",5.8,False,False
Income Quintile,4,"Quilts, blankets, pillows, and cushions",7.6,False,False
Income Quintile,5,"Quilts, blankets, pillows, and cushions",4.8,False,False
Income Quintile,Total,"Quilts, blankets, pillows, and cushions",5.7,False,False
Income Quintile,2,Radishes ,1.1,False,False
Income Quintile,3,Radishes ,1.1,False,False
Income Quintile,4,Radishes ,1.5,False,False
Income Quintile,5,Radishes ,1.7,False,False
Income Quintile,Total,Radishes ,1.2,False,False
Income Quintile,5,Raisins,1.5,False,False
Income Quintile,Total,Raisins,1.0,False,False
Income Quintile,3,Ravioli(4),3.6,False,False
Income Quintile,5,Ravioli(4),2.9,False,False
Income Quintile,Total,Ravioli(4),2.3,False,False
Income Quintile,1,Recreation and excursions,56.6,False,False
Income Quintile,2,Recreation and excursions,130.8,False,False
Income Quintile,3,Recreation and excursions,169.7,False,False
Income Quintile,4,Recreation and excursions,211.6,False,False
Income Quintile,5,Recreation and excursions,319.6,False,False
Income Quintile,Total,Recreation and excursions,177.7,False,False
Income Quintile,2,Refrigerator and deep freezer,34.5,False,False
Income Quintile,4,Refrigerator and deep freezer,44.3,False,False
Income Quintile,5,Refrigerator and deep freezer,48.2,False,False
Income Quintile,Total,Refrigerator and deep freezer,33.1,False,False
Income Quintile,Total,Registration fee and change of ownership ,4.6,False,False
Income Quintile,1,Regular coffee,26.4,False,False
Income Quintile,2,Regular coffee,26.9,False,False
Income Quintile,3,Regular coffee,15.1,False,False
Income Quintile,4,Regular coffee,20.0,False,False
Income Quintile,5,Regular coffee,16.1,False,False
Income Quintile,Total,Regular coffee,20.9,False,False
Income Quintile,5,Rehabilitation aids or medical equipment ,6.1,False,False
Income Quintile,Total,Rehabilitation aids or medical equipment ,10.7,False,False
Income Quintile,1,Renovations and Investments in dwelling,254.7,False,False
Income Quintile,3,Renovations and Investments in dwelling,414.8,False,False
Income Quintile,4,Renovations and Investments in dwelling,562.2,False,False
Income Quintile,5,Renovations and Investments in dwelling,880.5,False,False
Income Quintile,Total,Renovations and Investments in dwelling,505.2,False,False
Income Quintile,Total,Repair and accessories for phone,11.1,False,False
Income Quintile,1,Rice,30.3,False,False
Income Quintile,2,Rice,20.0,False,False
Income Quintile,3,Rice,14.3,False,False
Income Quintile,4,Rice,12.1,False,False
Income Quintile,5,Rice,11.0,False,False
Income Quintile,Total,Rice,17.5,False,False
Income Quintile,1,Rice crispies,3.7,False,False
Income Quintile,2,Rice crispies,3.4,False,False
Income Quintile,3,Rice crispies,5.0,False,False
Income Quintile,4,Rice crispies,4.1,False,False
Income Quintile,5,Rice crispies,6.0,False,False
Income Quintile,Total,Rice crispies,4.4,False,False
Income Quintile,5,Rings(33)  ,35.1,False,False
Income Quintile,Total,Rings(33)  ,17.0,False,False
Income Quintile,1,Roasted seeds,5.4,False,False
Income Quintile,2,Roasted seeds,8.3,False,False
Income Quintile,3,Roasted seeds,4.3,False,False
Income Quintile,4,Roasted seeds,7.0,False,False
Income Quintile,5,Roasted seeds,4.6,False,False
Income Quintile,Total,Roasted seeds,5.9,False,False
Income Quintile,1,Rolls and bagels,21.4,False,False
Income Quintile,2,Rolls and bagels,23.7,False,False
Income Quintile,3,Rolls and bagels,21.5,False,False
Income Quintile,4,Rolls and bagels,20.9,False,False
Income Quintile,5,Rolls and bagels,22.1,False,False
Income Quintile,Total,Rolls and bagels,21.9,False,False
Income Quintile,2,Rural tourism,20.1,False,False
Income Quintile,4,Rural tourism,26.7,False,False
Income Quintile,5,Rural tourism,40.7,False,False
Income Quintile,Total,Rural tourism,22.1,False,False
Income Quintile,1,"Sabbath loaf, standard and sweet",10.5,False,False
Income Quintile,2,"Sabbath loaf, standard and sweet",13.6,False,False
Income Quintile,3,"Sabbath loaf, standard and sweet",10.7,False,False
Income Quintile,4,"Sabbath loaf, standard and sweet",11.5,False,False
Income Quintile,5,"Sabbath loaf, standard and sweet",10.8,False,False
Income Quintile,Total,"Sabbath loaf, standard and sweet",11.4,False,False
Income Quintile,Total,"Sailing, off-road vehicles, horseback riding, ",3.3,False,False
Income Quintile,1,Salt,3.1,False,False
Income Quintile,2,Salt,2.9,False,False
Income Quintile,3,Salt,3.1,False,False
Income Quintile,4,Salt,1.7,False,False
Income Quintile,5,Salt,1.5,False,False
Income Quintile,Total,Salt,2.5,False,False
Income Quintile,1,Salty snacks,31.1,False,False
Income Quintile,2,Salty snacks,24.3,False,False
Income Quintile,3,Salty snacks,22.6,False,False
Income Quintile,4,Salty snacks,21.1,False,False
Income Quintile,5,Salty snacks,15.3,False,False
Income Quintile,Total,Salty snacks,22.9,False,False
Income Quintile,1,Sandwich bags,1.3,False,False
Income Quintile,2,Sandwich bags,1.6,False,False
Income Quintile,3,Sandwich bags,1.9,False,False
Income Quintile,5,Sandwich bags,2.3,False,False
Income Quintile,Total,Sandwich bags,1.6,False,False
Income Quintile,1,Sausage and pastrami(9),24.9,False,False
Income Quintile,2,Sausage and pastrami(9),31.7,False,False
Income Quintile,3,Sausage and pastrami(9),33.8,False,False
Income Quintile,4,Sausage and pastrami(9),32.1,False,False
Income Quintile,5,Sausage and pastrami(9),26.2,False,False
Income Quintile,Total,Sausage and pastrami(9),29.7,False,False
Income Quintile,1,"Seasoning greens, incl. root and leafy vegetables(14)",8.2,False,False
Income Quintile,2,"Seasoning greens, incl. root and leafy vegetables(14)",8.2,False,False
Income Quintile,3,"Seasoning greens, incl. root and leafy vegetables(14)",7.1,False,False
Income Quintile,4,"Seasoning greens, incl. root and leafy vegetables(14)",6.5,False,False
Income Quintile,5,"Seasoning greens, incl. root and leafy vegetables(14)",6.1,False,False
Income Quintile,Total,"Seasoning greens, incl. root and leafy vegetables(14)",7.2,False,False
Income Quintile,1,Selected savings items,1492.0,False,False
Income Quintile,2,Selected savings items,2973.0,False,False
Income Quintile,3,Selected savings items,3535.0,False,False
Income Quintile,4,Selected savings items,4798.0,False,False
Income Quintile,5,Selected savings items,9708.0,False,False
Income Quintile,Total,Selected savings items,4502.0,False,False
Income Quintile,3,Semolina,1.0,False,False
Income Quintile,Total,Semolina,0.9,False,False
Income Quintile,1,Service and repairs of home electrical equipment,4.2,False,False
Income Quintile,5,Service and repairs of home electrical equipment,3.9,False,False
Income Quintile,Total,Service and repairs of home electrical equipment,4.4,False,False
Income Quintile,1,Sesame oil (tahina),7.3,False,False
Income Quintile,2,Sesame oil (tahina),7.0,False,False
Income Quintile,3,Sesame oil (tahina),5.9,False,False
Income Quintile,4,Sesame oil (tahina),5.8,False,False
Income Quintile,5,Sesame oil (tahina),9.7,False,False
Income Quintile,Total,Sesame oil (tahina),7.2,False,False
Income Quintile,Total,"Sewing, fabrics, and accessories",4.0,False,False
Income Quintile,Total,Shaving accessories and shaving cream,3.1,False,False
Income Quintile,1,Sheets,7.9,False,False
Income Quintile,2,Sheets,10.5,False,False
Income Quintile,3,Sheets,15.9,False,False
Income Quintile,4,Sheets,13.3,False,False
Income Quintile,5,Sheets,15.4,False,False
Income Quintile,Total,Sheets,12.6,False,False
Income Quintile,1,Shirt,41.6,False,False
Income Quintile,2,Shirt,44.7,False,False
Income Quintile,3,Shirt,50.3,False,False
Income Quintile,4,Shirt,49.1,False,False
Income Quintile,5,Shirt,64.9,False,False
Income Quintile,Total,Shirt,50.1,False,False
Income Quintile,1,Skirt,4.8,False,False
Income Quintile,2,Skirt,5.2,False,False
Income Quintile,3,Skirt,5.4,False,False
Income Quintile,Total,Skirt,4.3,False,False
Income Quintile,1,Slacks,24.2,False,False
Income Quintile,2,Slacks,25.8,False,False
Income Quintile,3,Slacks,34.1,False,False
Income Quintile,4,Slacks,36.9,False,False
Income Quintile,5,Slacks,51.3,False,False
Income Quintile,Total,Slacks,34.5,False,False
Income Quintile,1,Sliced bread,13.8,False,False
Income Quintile,2,Sliced bread,9.4,False,False
Income Quintile,3,Sliced bread,7.3,False,False
Income Quintile,4,Sliced bread,3.4,False,False
Income Quintile,5,Sliced bread,3.0,False,False
Income Quintile,Total,Sliced bread,7.4,False,False
Income Quintile,Total,Smart watches ,6.8,False,False
Income Quintile,1,"Soccer, basketball and other ball classes",7.4,False,False
Income Quintile,2,"Soccer, basketball and other ball classes",16.0,False,False
Income Quintile,3,"Soccer, basketball and other ball classes",25.1,False,False
Income Quintile,4,"Soccer, basketball and other ball classes",28.7,False,False
Income Quintile,5,"Soccer, basketball and other ball classes",29.4,False,False
Income Quintile,Total,"Soccer, basketball and other ball classes",21.3,False,False
Income Quintile,3,Social organization fees ,4.4,False,False
Income Quintile,4,Social organization fees ,6.4,False,False
Income Quintile,5,Social organization fees ,7.8,False,False
Income Quintile,Total,Social organization fees ,4.7,False,False
Income Quintile,1,Soda water,3.5,False,False
Income Quintile,2,Soda water,4.6,False,False
Income Quintile,3,Soda water,3.0,False,False
Income Quintile,4,Soda water,3.1,False,False
Income Quintile,5,Soda water,3.1,False,False
Income Quintile,Total,Soda water,3.5,False,False
Income Quintile,1,Soft drinks,120.9,False,False
Income Quintile,2,Soft drinks,93.6,False,False
Income Quintile,3,Soft drinks,81.7,False,False
Income Quintile,4,Soft drinks,76.4,False,False
Income Quintile,5,Soft drinks,67.6,False,False
Income Quintile,Total,Soft drinks,88.0,False,False
Income Quintile,1,"Soft drinks, carbonated",55.7,False,False
Income Quintile,2,"Soft drinks, carbonated",36.1,False,False
Income Quintile,3,"Soft drinks, carbonated",34.6,False,False
Income Quintile,4,"Soft drinks, carbonated",32.9,False,False
Income Quintile,5,"Soft drinks, carbonated",25.6,False,False
Income Quintile,Total,"Soft drinks, carbonated",37.0,False,False
Income Quintile,1,"Soft drinks, non-carbonated",33.3,False,False
Income Quintile,2,"Soft drinks, non-carbonated",28.8,False,False
Income Quintile,3,"Soft drinks, non-carbonated",22.0,False,False
Income Quintile,4,"Soft drinks, non-carbonated",17.7,False,False
Income Quintile,5,"Soft drinks, non-carbonated",14.5,False,False
Income Quintile,Total,"Soft drinks, non-carbonated",23.3,False,False
Income Quintile,1,Soft white cheese,27.7,False,False
Income Quintile,2,Soft white cheese,30.9,False,False
Income Quintile,3,Soft white cheese,31.3,False,False
Income Quintile,4,Soft white cheese,33.5,False,False
Income Quintile,5,Soft white cheese,32.3,False,False
Income Quintile,Total,Soft white cheese,31.1,False,False
Income Quintile,1,Soup mandels and croutons ,3.3,False,False
Income Quintile,2,Soup mandels and croutons ,3.2,False,False
Income Quintile,3,Soup mandels and croutons ,4.3,False,False
Income Quintile,4,Soup mandels and croutons ,3.3,False,False
Income Quintile,5,Soup mandels and croutons ,5.3,False,False
Income Quintile,Total,Soup mandels and croutons ,3.9,False,False
Income Quintile,1,Sour cream,7.2,False,False
Income Quintile,2,Sour cream,6.8,False,False
Income Quintile,3,Sour cream,5.7,False,False
Income Quintile,4,Sour cream,5.4,False,False
Income Quintile,5,Sour cream,4.4,False,False
Income Quintile,Total,Sour cream,5.9,False,False
Income Quintile,1,Sour milk products and yogurt,35.9,False,False
Income Quintile,2,Sour milk products and yogurt,35.1,False,False
Income Quintile,3,Sour milk products and yogurt,38.7,False,False
Income Quintile,4,Sour milk products and yogurt,34.5,False,False
Income Quintile,5,Sour milk products and yogurt,45.0,False,False
Income Quintile,Total,Sour milk products and yogurt,37.8,False,False
Income Quintile,1,Special bread,26.4,False,False
Income Quintile,2,Special bread,26.8,False,False
Income Quintile,3,Special bread,31.6,False,False
Income Quintile,4,Special bread,30.2,False,False
Income Quintile,5,Special bread,38.1,False,False
Income Quintile,Total,Special bread,30.6,False,False
Income Quintile,1,Special tutoring for pupils,31.3,False,False
Income Quintile,2,Special tutoring for pupils,32.8,False,False
Income Quintile,3,Special tutoring for pupils,38.6,False,False
Income Quintile,4,Special tutoring for pupils,40.7,False,False
Income Quintile,5,Special tutoring for pupils,42.5,False,False
Income Quintile,Total,Special tutoring for pupils,37.2,False,False
Income Quintile,1,Spices,15.6,False,False
Income Quintile,2,Spices,15.0,False,False
Income Quintile,3,Spices,14.3,False,False
Income Quintile,4,Spices,15.9,False,False
Income Quintile,5,Spices,12.7,False,False
Income Quintile,Total,Spices,14.7,False,False
Income Quintile,1,"Spinach, Swiss chard, and beet leaves ",1.6,False,False
Income Quintile,2,"Spinach, Swiss chard, and beet leaves ",2.2,False,False
Income Quintile,3,"Spinach, Swiss chard, and beet leaves ",1.5,False,False
Income Quintile,4,"Spinach, Swiss chard, and beet leaves ",2.0,False,False
Income Quintile,5,"Spinach, Swiss chard, and beet leaves ",3.4,False,False
Income Quintile,Total,"Spinach, Swiss chard, and beet leaves ",2.1,False,False
Income Quintile,1,Sports and exercise lessons ,23.0,False,False
Income Quintile,2,Sports and exercise lessons ,26.1,False,False
Income Quintile,3,Sports and exercise lessons ,46.9,False,False
Income Quintile,4,Sports and exercise lessons ,97.6,False,False
Income Quintile,5,Sports and exercise lessons ,132.7,False,False
Income Quintile,Total,Sports and exercise lessons ,65.3,False,False
Income Quintile,5,Sports and fitness equipment,13.6,False,False
Income Quintile,Total,Sports and fitness equipment,8.2,False,False
Income Quintile,5,Sprouts,1.6,False,False
Income Quintile,Total,Sprouts,0.8,False,False
Income Quintile,1,Squash,9.3,False,False
Income Quintile,2,Squash,6.9,False,False
Income Quintile,3,Squash,7.2,False,False
Income Quintile,4,Squash,5.5,False,False
Income Quintile,5,Squash,9.3,False,False
Income Quintile,Total,Squash,7.6,False,False
Income Quintile,1,Standard bread,2.5,False,False
Income Quintile,Total,Standard bread,1.0,False,False
Income Quintile,1,"Stove, microwave, and ventilation hood(22)",20.6,False,False
Income Quintile,2,"Stove, microwave, and ventilation hood(22)",26.4,False,False
Income Quintile,3,"Stove, microwave, and ventilation hood(22)",22.8,False,False
Income Quintile,4,"Stove, microwave, and ventilation hood(22)",32.0,False,False
Income Quintile,5,"Stove, microwave, and ventilation hood(22)",30.1,False,False
Income Quintile,Total,"Stove, microwave, and ventilation hood(22)",26.4,False,False
Income Quintile,1,Strawberries,7.3,False,False
Income Quintile,2,Strawberries,11.0,False,False
Income Quintile,3,Strawberries,9.9,False,False
Income Quintile,4,Strawberries,13.3,False,False
Income Quintile,5,Strawberries,17.2,False,False
Income Quintile,Total,Strawberries,11.7,False,False
Income Quintile,3,Subscription for car locator systems ,1.9,False,False
Income Quintile,4,Subscription for car locator systems ,5.2,False,False
Income Quintile,5,Subscription for car locator systems ,6.3,False,False
Income Quintile,Total,Subscription for car locator systems ,3.2,False,False
Income Quintile,1,Subscription for television broadcasts(29),39.0,False,False
Income Quintile,2,Subscription for television broadcasts(29),79.4,False,False
Income Quintile,3,Subscription for television broadcasts(29),115.6,False,False
Income Quintile,4,Subscription for television broadcasts(29),142.0,False,False
Income Quintile,5,Subscription for television broadcasts(29),155.3,False,False
Income Quintile,Total,Subscription for television broadcasts(29),106.3,False,False
Income Quintile,5,Subscription to cultural performances ,27.5,False,False
Income Quintile,Total,Subscription to cultural performances ,7.2,False,False
Income Quintile,1,Subscription to daily newspaper,4.0,False,False
Income Quintile,2,Subscription to daily newspaper,2.4,False,False
Income Quintile,3,Subscription to daily newspaper,4.4,False,False
Income Quintile,4,Subscription to daily newspaper,9.0,False,False
Income Quintile,5,Subscription to daily newspaper,28.1,False,False
Income Quintile,Total,Subscription to daily newspaper,9.6,False,False
Income Quintile,1,Subscription to lottery,2.1,False,False
Income Quintile,2,Subscription to lottery,4.5,False,False
Income Quintile,3,Subscription to lottery,9.9,False,False
Income Quintile,4,Subscription to lottery,14.8,False,False
Income Quintile,5,Subscription to lottery,14.9,False,False
Income Quintile,Total,Subscription to lottery,9.3,False,False
Income Quintile,1,Subscription to periodicals and publications,3.2,False,False
Income Quintile,2,Subscription to periodicals and publications,2.8,False,False
Income Quintile,3,Subscription to periodicals and publications,3.1,False,False
Income Quintile,4,Subscription to periodicals and publications,6.3,False,False
Income Quintile,5,Subscription to periodicals and publications,12.2,False,False
Income Quintile,Total,Subscription to periodicals and publications,5.5,False,False
Income Quintile,2,Subscriptions for websites ,5.6,False,False
Income Quintile,3,Subscriptions for websites ,8.7,False,False
Income Quintile,4,Subscriptions for websites ,9.9,False,False
Income Quintile,5,Subscriptions for websites ,14.4,False,False
Income Quintile,Total,Subscriptions for websites ,9.2,False,False
Income Quintile,1,Sugar,13.7,False,False
Income Quintile,2,Sugar,8.5,False,False
Income Quintile,3,Sugar,7.6,False,False
Income Quintile,4,Sugar,5.1,False,False
Income Quintile,5,Sugar,4.4,False,False
Income Quintile,Total,Sugar,7.9,False,False
Income Quintile,1,Sugar and sugar products,102.9,False,False
Income Quintile,2,Sugar and sugar products,97.0,False,False
Income Quintile,3,Sugar and sugar products,96.2,False,False
Income Quintile,4,Sugar and sugar products,82.4,False,False
Income Quintile,5,Sugar and sugar products,89.9,False,False
Income Quintile,Total,Sugar and sugar products,93.7,False,False
Income Quintile,1,Sugar melons,2.8,False,False
Income Quintile,2,Sugar melons,3.0,False,False
Income Quintile,3,Sugar melons,2.5,False,False
Income Quintile,4,Sugar melons,3.0,False,False
Income Quintile,5,Sugar melons,4.8,False,False
Income Quintile,Total,Sugar melons,3.2,False,False
Income Quintile,1,Summer camp for children,14.0,False,False
Income Quintile,2,Summer camp for children,27.5,False,False
Income Quintile,3,Summer camp for children,20.4,False,False
Income Quintile,4,Summer camp for children,18.9,False,False
Income Quintile,5,Summer camp for children,26.9,False,False
Income Quintile,Total,Summer camp for children,21.5,False,False
Income Quintile,2,Sunflower oil(5),3.5,False,False
Income Quintile,3,Sunflower oil(5),2.5,False,False
Income Quintile,4,Sunflower oil(5),3.4,False,False
Income Quintile,Total,Sunflower oil(5),2.8,False,False
Income Quintile,1,Supervised institutional  kindergarten day care up to age 3 ,121.1,False,False
Income Quintile,2,Supervised institutional  kindergarten day care up to age 3 ,154.1,False,False
Income Quintile,3,Supervised institutional  kindergarten day care up to age 3 ,234.8,False,False
Income Quintile,4,Supervised institutional  kindergarten day care up to age 3 ,277.5,False,False
Income Quintile,5,Supervised institutional  kindergarten day care up to age 3 ,236.2,False,False
Income Quintile,Total,Supervised institutional  kindergarten day care up to age 3 ,204.7,False,False
Income Quintile,Total,Sweater or sleeveless pullover ,4.1,False,False
Income Quintile,2,"Sweater, sleeveless pullover",4.5,False,False
Income Quintile,4,"Sweater, sleeveless pullover",5.4,False,False
Income Quintile,5,"Sweater, sleeveless pullover",10.2,False,False
Income Quintile,Total,"Sweater, sleeveless pullover",5.8,False,False
Income Quintile,1,Sweet concentrates,5.6,False,False
Income Quintile,2,Sweet concentrates,3.4,False,False
Income Quintile,3,Sweet concentrates,5.7,False,False
Income Quintile,4,Sweet concentrates,3.3,False,False
Income Quintile,5,Sweet concentrates,4.1,False,False
Income Quintile,Total,Sweet concentrates,4.4,False,False
Income Quintile,1,Sweet cream,6.5,False,False
Income Quintile,2,Sweet cream,8.6,False,False
Income Quintile,3,Sweet cream,9.7,False,False
Income Quintile,4,Sweet cream,12.1,False,False
Income Quintile,5,Sweet cream,8.5,False,False
Income Quintile,Total,Sweet cream,9.1,False,False
Income Quintile,1,Swimming class,9.2,False,False
Income Quintile,3,Swimming class,9.7,False,False
Income Quintile,4,Swimming class,13.1,False,False
Income Quintile,5,Swimming class,19.7,False,False
Income Quintile,Total,Swimming class,12.4,False,False
Income Quintile,Total,Tablet,4.6,False,False
Income Quintile,1,Tangerines and mandarins,4.0,False,False
Income Quintile,2,Tangerines and mandarins,6.1,False,False
Income Quintile,3,Tangerines and mandarins,4.6,False,False
Income Quintile,4,Tangerines and mandarins,5.2,False,False
Income Quintile,5,Tangerines and mandarins,6.0,False,False
Income Quintile,Total,Tangerines and mandarins,5.2,False,False
Income Quintile,1,Tea,9.6,False,False
Income Quintile,2,Tea,9.1,False,False
Income Quintile,3,Tea,10.5,False,False
Income Quintile,4,Tea,12.0,False,False
Income Quintile,5,Tea,9.8,False,False
Income Quintile,Total,Tea,10.2,False,False
Income Quintile,1,"Telephone, current account",16.5,False,False
Income Quintile,2,"Telephone, current account",17.6,False,False
Income Quintile,3,"Telephone, current account",17.6,False,False
Income Quintile,4,"Telephone, current account",22.6,False,False
Income Quintile,5,"Telephone, current account",27.8,False,False
Income Quintile,Total,"Telephone, current account",20.4,False,False
Income Quintile,4,Television,35.9,False,False
Income Quintile,5,Television,49.5,False,False
Income Quintile,Total,Television,26.3,False,False
Income Quintile,Total,Textbooks ,5.2,False,False
Income Quintile,1,Third party auto insurance,27.6,False,False
Income Quintile,2,Third party auto insurance,23.7,False,False
Income Quintile,3,Third party auto insurance,25.2,False,False
Income Quintile,4,Third party auto insurance,23.3,False,False
Income Quintile,5,Third party auto insurance,15.3,False,False
Income Quintile,Total,Third party auto insurance,23.0,False,False
Income Quintile,1,Toilet paper,24.0,False,False
Income Quintile,2,Toilet paper,21.3,False,False
Income Quintile,3,Toilet paper,20.1,False,False
Income Quintile,4,Toilet paper,19.3,False,False
Income Quintile,5,Toilet paper,21.5,False,False
Income Quintile,Total,Toilet paper,21.2,False,False
Income Quintile,2,Toll road subscription(30),2.5,False,False
Income Quintile,3,Toll road subscription(30),5.6,False,False
Income Quintile,4,Toll road subscription(30),8.9,False,False
Income Quintile,5,Toll road subscription(30),13.1,False,False
Income Quintile,Total,Toll road subscription(30),6.3,False,False
Income Quintile,1,Tomato puree(15),9.6,False,False
Income Quintile,2,Tomato puree(15),11.3,False,False
Income Quintile,3,Tomato puree(15),12.3,False,False
Income Quintile,4,Tomato puree(15),13.8,False,False
Income Quintile,5,Tomato puree(15),10.9,False,False
Income Quintile,Total,Tomato puree(15),11.6,False,False
Income Quintile,1,Tomatoes,33.8,False,False
Income Quintile,2,Tomatoes,33.1,False,False
Income Quintile,3,Tomatoes,31.4,False,False
Income Quintile,4,Tomatoes,35.1,False,False
Income Quintile,5,Tomatoes,43.9,False,False
Income Quintile,Total,Tomatoes,35.5,False,False
Income Quintile,1,Tools and materials for dwelling maintenance(17),17.1,False,False
Income Quintile,2,Tools and materials for dwelling maintenance(17),49.9,False,False
Income Quintile,3,Tools and materials for dwelling maintenance(17),32.3,False,False
Income Quintile,4,Tools and materials for dwelling maintenance(17),53.5,False,False
Income Quintile,5,Tools and materials for dwelling maintenance(17),58.8,False,False
Income Quintile,Total,Tools and materials for dwelling maintenance(17),42.3,False,False
Income Quintile,1,Toys,18.8,False,False
Income Quintile,2,Toys,13.9,False,False
Income Quintile,3,Toys,20.6,False,False
Income Quintile,4,Toys,34.9,False,False
Income Quintile,5,Toys,16.2,False,False
Income Quintile,Total,Toys,20.9,False,False
Income Quintile,1,Transfers to other households(1),128.0,False,False
Income Quintile,2,Transfers to other households(1),245.0,False,False
Income Quintile,3,Transfers to other households(1),282.0,False,False
Income Quintile,4,Transfers to other households(1),440.0,False,False
Income Quintile,5,Transfers to other households(1),1245.0,False,False
Income Quintile,Total,Transfers to other households(1),468.0,False,False
Income Quintile,1,Transport and communications,1764.9,False,False
Income Quintile,2,Transport and communications,2333.4,False,False
Income Quintile,3,Transport and communications,2981.7,False,False
Income Quintile,4,Transport and communications,3902.4,False,False
Income Quintile,5,Transport and communications,5374.0,False,False
Income Quintile,Total,Transport and communications,3271.6,False,False
Income Quintile,1,Transport by bus,56.4,False,False
Income Quintile,2,Transport by bus,44.6,False,False
Income Quintile,3,Transport by bus,24.8,False,False
Income Quintile,4,Transport by bus,21.0,False,False
Income Quintile,5,Transport by bus,17.3,False,False
Income Quintile,Total,Transport by bus,32.8,False,False
Income Quintile,5,Transport by special taxi,26.7,False,False
Income Quintile,Total,Transport by special taxi,17.1,False,False
Income Quintile,5,Transport by train ,9.0,False,False
Income Quintile,Total,Transport by train ,4.7,False,False
Income Quintile,1,Travel abroad,214.0,False,False
Income Quintile,2,Travel abroad,414.0,False,False
Income Quintile,3,Travel abroad,664.4,False,False
Income Quintile,4,Travel abroad,933.6,False,False
Income Quintile,5,Travel abroad,1752.9,False,False
Income Quintile,Total,Travel abroad,795.9,False,False
Income Quintile,1,"Trays, serving dishes, and storage containers",9.8,False,False
Income Quintile,2,"Trays, serving dishes, and storage containers",10.0,False,False
Income Quintile,4,"Trays, serving dishes, and storage containers",12.9,False,False
Income Quintile,5,"Trays, serving dishes, and storage containers",8.5,False,False
Income Quintile,Total,"Trays, serving dishes, and storage containers",10.0,False,False
Income Quintile,Total,Treatments for child development ,12.8,False,False
Income Quintile,1,Trousers,33.8,False,False
Income Quintile,2,Trousers,38.0,False,False
Income Quintile,3,Trousers,41.5,False,False
Income Quintile,4,Trousers,41.7,False,False
Income Quintile,5,Trousers,48.8,False,False
Income Quintile,Total,Trousers,40.8,False,False
Income Quintile,1,"Underwear, sleepwear, and socks",28.5,False,False
Income Quintile,2,"Underwear, sleepwear, and socks",47.2,False,False
Income Quintile,3,"Underwear, sleepwear, and socks",33.5,False,False
